title,content,answer
才翻艇、又墜機，臺媒：今年“漢光演習”傷亡最慘重,【環球網報道 記者 尹豔輝】16日下午，一架參與“漢光36號演習”的OH-58D直升機墜毀於新竹軍機場，導致2名飛行員喪生。臺灣《聯合報》稱，連同7月3日臺“海軍陸戰隊”翻艇事故，導致2名官兵死亡、1人昏迷，今年是“漢光演習”傷亡意外最慘重的一年。報道稱，今年“漢光演習”的聯合兩棲登陸操演，海軍陸戰隊九九旅步二營六連搭乘突擊膠舟搶灘登陸，兩舟在距岸邊約150米處翻覆，造成2死1重傷。報道還提到此前的“漢光演習”曾出現的傷亡情況，包括2018年“漢光34號演習”，傘兵秦良豐在跳傘降落清泉崗時，因爲主傘、副傘均未全開而落地重傷；一架F-16扮演防空演習假想敵機，飛越基隆港上空後撞山，飛官吳彥霆殉職。2017年，陸軍五六四旅一輛CM11戰車在恆春三軍聯合基地進行“聯勇”操演卻不幸翻落橋下，造成4死1傷。在更早之前，2007年，“漢光23號演習”時，臺空軍一架F-5F戰機，墜毀在新竹湖口裝甲旅基地內的新加坡星光部隊營舍中，造成4死9傷。1994年9月27日，“漢光11號演習”第二次預演，臺海軍“成功號”巡防艦在進行實彈射擊時，擊落承攬拖靶業務的金鷹航空小型噴射機，機上4人當場喪命。,red
臺研究機構下調臺灣經濟增長預測,新華社臺北7月15日電（記者傅雙琪、吳濟海）臺灣“中央研究院”經濟研究所15日發佈最新的臺灣經濟發展情況預測，將2020年臺灣經濟成長率預估值從去年12月發佈的2.58%下調爲1.15%。該機構表示，今年上半年，全球經濟備受新冠肺炎疫情衝擊，造成消費與投資動能下降，生產製造與貿易活動急速降溫，臺灣則遭遇海外需求降溫伴隨本地消費疲軟等困難。今年下半年，全球經濟仍將因疫情反覆而復甦緩慢，進而抑制臺灣外貿動能。不過，在科技產業和相關政策帶領下，有望逐步回溫。研究所表示，受疫情影響，臺灣民衆對交通、住宿、休閒娛樂等消費性支出轉爲保守，估計2020年民間實質消費成長率將由去年12月預估的增長2.01%轉爲下降0.3%；實質民間投資受惠於半導體廠商積極擴增生產設備，投資動能持續，2020年成長率預計仍保持增長2.05%，但低於去年12月預估的3.67%。對外貿易部分，由於疫情嚴峻導致國際原物料需求走弱，外貿動能將持續降溫，同時疫情衝擊旅遊業，邊境管制未解影響服務貿易，預計2020年實質商品及服務進出口將分別年減3.72%和4.13%。去年12月預估的數值爲年增2.56%和2.52%。研究所同時預估，2020年臺灣消費者物價指數（CPI）將從去年12月預估的年增0.73%調整爲年減0.18%。近期臺當局經濟主管部門和研究機構紛紛下調2020年臺經濟成長預測。臺當局貨幣政策主管部門於6月中旬將2020年臺灣經濟增長率預測值下修至1.52%；臺當局統計部門預測今年經濟增長率爲1.67%。臺灣中華經濟研究院則將經濟成長率預估值從去年12月發佈的2.44%下修爲1.03%。,red
臺立法機構內爆發“藍綠混戰”：有人搶攻主席臺，有人手被割傷見血,【環球時報記者 程東】臺灣“立法院”臨時會原定14日審查“監察院長”被提名人陳菊，結果藍綠都發動甲級動員，雙方爆發肢體衝突。臺“立法院”本週處理“監察院”人事案，14日上午原定進行“總統府前祕書長”陳菊審查會，下午起至16日進行“監察委員”被提名人審查會，17日進行投票。據臺灣“中央社”14日報道，民進黨黨團從13日上午8時起就排班輪守議場正門口，嚴防國民黨突襲，國民黨黨團則在14日清晨集結在“立法院”側門分成兩路，一路原地待命，阻擋陳菊車隊進入“立法院”，另一路則到議場前。7時“立法院”議場正門打開，藍綠展開搶攻主席臺大戰，發言臺、備詢臺、質詢講臺，都被弄得亂七八糟。7時多，陳菊在民進黨“立委”的護送下進入議場。因現場混亂，雙方推擠時，國民黨“立委”費鴻泰的手被玻璃割傷見血，民進黨的鐘佳濱、王定宇等人也掛彩。因國民黨佔據主席臺，會議無法進行。上午9時許，臺灣民衆黨“立委”也進入議場聲援，他們自備巨型海報，上面貼着封條。上午11時許，陳菊仍無法上臺接受“立委”詢問，最後在民進黨“立委”與警方的保護下離開。國民黨主席江啓臣稱，陳菊擔任“勞委會主委”時發生高捷泰勞暴動事件、任高雄市長時氣爆案善款被挪用在不當地方，這些難道都不影響她未來擔任“監察院長”？陳應就這些過去被“監察院”調查的事情正面說明，今天逃避就“凸顯心裏有鬼”。在“立法院”外，國民黨發動支持者抗議，被警方以沒有申請路權爲由阻擋，雙方爆發激烈衝突。據悉，國民黨同時鎖定週五“立法院”行使同意權當天，也發動千人包圍“立法院”行動。臺灣《中國時報》14日評論稱，在民進黨多數優勢下，預計“立法院”本週五應該可通過人事案。所謂“菊系”幾乎滿布“內閣”、銀行和公營事業等，“陳菊面對昔日下屬，有沒有利益迴避問題？”臺灣《聯合報》評論稱，“監察院”人事案在蔡英文力挺下，陳菊出任“監察院長”已成定局，不過，讓陳菊難堪的是“監察院”調查報告曝光，3億多元善款被恣意挪用，“此刻最矛盾的恐怕是百般護航陳菊的民進黨人吧？”,red
臺防務部門曝重大貪腐瀆職案：少將受賄3千萬新臺幣,海外網7月14日電 臺灣防務部門14日曝出一宗重大貪瀆案，下屬“軍備局”一名少將涉嫌在一項重要工程中受賄3千萬新臺幣(約合人民幣712.5萬元)，目前已遭檢方調查。據臺灣東森新聞14日報道，臺灣地區領導人蔡英文爲落實所謂“照顧臺軍”政策，從2017年力推一項“興安項目”，斥資數百億元新臺幣大幅改建全臺81處老舊營舍及換髮作戰裝備，藉此提升臺軍戰力。沒想到，其中位於臺北市公館、號稱“臺海防空第一線”的“空軍作戰指揮部(簡稱空指部)”，使用近30億元新臺幣(約合人民幣7.125億元)打造的抗炸新建大樓，竟傳出得標的中華工程公司涉嫌浮報施工費用，與下包商連手行賄“軍備局”少將處長張大偉3000萬新臺幣。報道稱，這處以“福興營區”爲名的“空指部”，是臺灣空軍戰術及防空作戰最高指揮管制機構，爲了改善工作環境，正在實施這項預算達30億新臺幣的營區改建工程，不料竟爆發鉅額工程回扣醜聞。“軍備局”工程營產中心少將處長張大偉已被鎖定涉案，和涉嫌行賄的中華工程公司(簡稱中工)及充當白手套的砂石業者，已全被檢方約談，全案朝貪污罪擴大偵辦中。臺灣檢方也根據連月來所掌握的情報資料展開調查，先後找到防務部門及中工等地，並大舉約談涉案人士，案情持續擴大中。爲追查賄款流向，檢方今年3月底更首度找到“軍備局”，臺防務部門負責人嚴德發表示，會全力配合司法調查。臺媒指出，擔負“臺海第一線”防空任務的“空指部”責任格外重大，而隸屬“空軍司令部”、藏身臺北市基隆路底蟾蜍山旁的“空指部”，竟曝出如此重大的貪瀆弊案，着實震驚臺灣社會。對此，臺灣防務部門迴應稱，張大偉於年初曾因某工程個案協助檢調釐清案情，基於對偵查不公開原則的尊重，“無法進一步說明”。至於中工，該公司發言人僅表示“無法對此回答”，不清楚相關案情。新北地檢署也表示，基於偵查不公開原則，不便對外表示意見。(海外網 吳倩),red
陳菊將赴臺立法機構備詢 國民黨表態將強力抵制、抗爭到底,陳菊。（圖片來源：臺灣“中時電子報”）中國臺灣網7月12日訊 據臺灣《中國時報》報道，臺灣立法機構臨時會13日起將處理臺監察機構負責人及相關人員人事同意權案，臺監察機構負責人被提名人陳菊等人將首度出席備詢。國民黨立法機構黨團總召集人林爲洲11日重申反對該項提名，表示會強力抵制，絕對力擋陳菊進立法機構。國民黨祕書長李乾龍表示，國民黨強烈反對“案底黑漆漆”的陳菊被提名爲負責人，一定會發動抗爭。臺立法機構臨時會上週進行臺灣考試機構及通訊傳播部門人事同意權案，民進黨團爲確保議事順利進行，7日、9日派民意代表徹夜輪班駐守在議場大門外，最終順利讓人事案過關。接下來，臨時會排定13日舉行臺監察機構人員同意權案公聽會，但被提名人不到場。14日上午進行監察機構負責人被提名人審查會，陳菊將接受民意代表詢問。14日下午至16日進行監察機構人員被提名人審查會。17日進行同意權投票表決。陳菊及臺監察機構相關被提名人日前曾二度要赴臺立法機構拜會，但第一次因臨時會進行表決取消；第二次則是國民黨籍民意代表佔據立法機構大門抗議。14日是陳菊首度以臺監察機構負責人被提名人身份備詢，國民黨磨刀霍霍要對陳菊發動抗爭。林爲洲表示，黨團立場很清楚，“反對、不同意、不接受”。對於如何應戰審查與投票，他表示，戰術方面黨團決議“由黨團幹部全權籌劃”，方式無法對外透露，絕對力擋陳菊進立法機構。國民黨祕書長李乾龍表示，監察機構在古代就是“御史”，可以彈劾文武百官，陳菊在高雄時就“案底黑漆漆”，弊案在身，若監察機構由陳菊掌權，高雄所有黑暗面將會石沉大海。國民黨現在的戰場在立法機構，下個會期國民黨民代絕對會抗爭到底。（中國臺灣網 李寧）,red
民進黨當局打壓大陸媒體駐點採訪遭臺灣輿論譴責,據新華社臺北電  （記者吳濟海、傅雙琪）臺灣民進黨當局日前以所謂大陸媒體在臺灣錄製或製作節目“與許可目的不符”、涉嫌“違法”爲由，廢止2名大陸駐點記者記者證與入境許可證，並稱將持續查處大陸媒體駐點情況。民進黨當局無理打壓大陸媒體及在臺駐點記者正常新聞報道活動的行爲，連日來受到臺灣輿論質疑和譴責。臺灣師範大學教授林保淳投書檯灣《中國時報》指出，這顯然又是民進黨“反中”心態下的一次操作。他表示，明眼人都能看穿，民進黨的理由根本不能成立。所謂大陸媒體在臺有攝影棚、“主持節目”，都只不過是採訪新聞的手段而已，這不僅是大陸記者，也是幾乎所有媒體的通例，如何就違反了來臺採訪“許可目的”？臺灣政治大學傳播學院兼任教授鄭自隆對臺灣《聯合報》表示，接受訪問有很多形式，在攝影棚內攝影訪問和街頭訪問並沒有兩樣，如果可以用手機採訪，爲何不能用設備比較好的攝影棚？如果陸媒不能在攝影棚內錄製節目，外籍通訊社是否也要比照辦理？臺灣世新大學副校長遊梓翔表示，在處理手段上，不以提醒、溝通、協商改進等方式進行，直接限期出境，等於是驅逐，所根據的不過是一個有待商榷的採訪規定事項，需要使用如此不尊重新聞專業人員的手段嗎？臺灣中國文化大學社會科學院院長趙建民表示，民進黨當局幾次對大陸的作爲和美國對大陸的相關作爲時間點都很接近，容易讓人聯想，這些對大陸的作爲，是不是跟着美國的腳步走？他表示，民進黨當局領導人蔡英文和行政機構負責人蘇貞昌一天到晚說臺灣多民主多自由，制度比較優越，怎麼變成處處擔心、防禦跟保守呢？感覺和大陸相比，臺灣的優越性完全看不到。《聯合報》就此事發文指出，2020年臺灣地區領導人選舉已結束，民進黨當局該好好思考要追求什麼樣的兩岸關係。,red
朱立倫率“立委”練拳擊 國民黨人士：預告未來更強勢,【環球時報記者 張天行】國民黨“立法院”黨團日前在不到一個小時時間內被民進黨清場，外界質疑其戰力太弱，臺北市長柯文哲更嘲諷“漏氣”。7月1日，前國民黨主席、前新北市長朱立倫與黨籍“立委”進行拳擊特訓，希望藉此強健體魄，未來發揮戰力。7月1日，朱立倫辦公室發佈朱率領黨籍“立委”鍛鍊體能，並對沙包一一出拳重擊的視頻和照片。朱辦透露，未來還會有攀巖、飛輪等特訓，期許國民黨能加強體能訓練，做好在野攻防的萬全準備。中時電子報稱，練習拳擊的“立委”中包括在議場抗爭受傷最慘重的洪孟楷。當被媒體詢問有沒有把沙包當成某人或綠營“立委”時，他笑着否認，表示就是單純運動，沒有對打，但練了一小時流一身汗感覺很好，目前脖子的傷也好多了。國民黨“立法院”黨團因反對蔡英文提名前高雄市長陳菊出任“監察院長”，日前發動突襲佔據議場，原本喊出至少佔據三天三夜，“不換陳菊絕不離場”，不料遭民進黨以人盯人戰法，逐一驅離議場。國民黨主席江啓臣更是第一個被民進黨“硬請出”議場的“立委”，引發外界高度議論，許多網友諷刺國民黨戰力有待加強。不過，練習拳擊同樣遭到吐槽。民進黨“立委”管碧玲7月1日稱，“戰力”取決於“訴求的力量”，不是“肌肉的力量”，“用重訓取得的戰力，只會傷到自己”。她還嘲諷國民黨是用“賣傻”來“賣萌”。有網友稱，“戰力差是向心力和決心不夠”。不過國民黨認爲，“議場戰力靠平日積累”，不僅關係到論述、網絡文宣攻防，體魄也很重要，多進行特訓未來肯定有成效。有黨內人士稱，朱立倫前幾天表態反對一黨獨大，接着又率“立委”練拳擊，“等於是預告未來的做法會更強勢，展現強硬的一面，符合國民黨支持者的期待”。,red
推擠、拉扯、潑水、撒麪粉……臺“立法院”又爆發藍綠混戰,【環球網報道 記者 張麗媛】臺“立法院”會場內今天（29日）又爆發“混戰”。綜合臺灣“中央社”《聯合報》等媒體報道，因反對蔡辦前祕書長陳菊擔任“監察院長”，國民黨“立委”昨天（28日）突襲佔領臺“立法院”會場，並稱將佔領3天3夜。民進黨“立委”今天上午破門進入會場，與國民黨“立委”爆發肢體衝突，現場一片混亂。據報道，爲抗議蔡英文提名陳菊出任“監察院長”，國民黨“立委”昨天約16時突襲佔領臺“立法院”會場。國民黨“立法院”黨團總召林爲洲昨天表示，這次國民黨團佔據會場沒有時間限制，希望越久越好，最好是3天3夜。截至今天上午，國民黨仍用椅子擋在會場各個出入口，再以鐵鏈加以固定，桌上用噴漆寫下“德不配位、撤換提名”“監委酬庸、拒絕背書”等字跡。臺媒稱，民進黨“立委”約在今天11時10分剪斷會場後方門上的鐵鏈，將門拉開後陸續進到會場內，藍綠隨即爆發衝突，雙方互相拉扯、推擠。民進黨“立委”將堵住會場的椅子推往臺下，排除主席臺上的障礙。國民黨主席、“立委”江啓臣則帶領國民黨“立委”，死守在主席臺中央，高喊“無恥酬庸、反對到底”的口號，並一邊向民進黨“立委”潑水、撒麪粉。民進黨“立委”以人數優勢，將國民黨“立委”推往會場外。臺灣“中央社”稱，藍綠雙方推擠將近一個小時，民進黨“立委”取得主席臺主導權。國民黨“立委”近20個小時的佔領行動結束。約12時25分，臺“立法院長”游錫堃順利站上主席臺。國民黨“立委”則齊聚在主席臺下，高喊“反對酬庸，退回陳菊”等口號。對於陳菊被提名任臺“監察院長”，昨日，國民黨團曾發佈聲明稱，陳菊在高雄執政12年間，其市政府團隊被臺監察機構調查58案，包括糾正案30案、彈劾案3案，因爲陳菊，“監察委員”清廉、公正形象將蕩然然無存。而且，27位“監委”中，有24位與民進黨關係密切或具有黨籍，且在確定提名後才宣示退出政黨，國民黨團對這項人事案絕對不接受。據臺灣《中國時報》此前報道，針對陳菊接任臺“監察院長”，國民黨“立法院”黨團總召林爲洲曾表示，一旦陳菊接任監察機構負責人，所有與她有關的案子還查得下去嗎？如果調查後確定彈劾、糾正，陳菊要不要請辭？相反，未來如果所有調查案都沒事，那民衆會相信監察機構是公正的獨立機關嗎？這無疑宣告監察機構已完全“工具化”，成爲保護執政黨的工具。面對已經亂了邏輯的提名案，國民黨團會拒絕行使同意權。,red
臺灣5月初次領失業金人數同比大增逾八成,中新社臺北6月23日電 受新冠肺炎疫情影響，臺灣今年5月初次核發失業給付逾1.3萬人，同比大增逾八成，創2009年7月以來新高。綜合中央社、中時電子報等臺灣媒體報道，臺灣5月失業率爲4.07%，失業人數達48.6萬人。臺“勞保局”23日指出，5月失業給付初次核發13623件，今年以來共核發41651件，雙雙創下10年來新高。就業保險基金光失業給付單月就核發了9.3億元新臺幣。今年3月以來，初次認定核發失業給付的人數不斷攀升。3月爲9001人，4月爲9550人，5月爲13623人。與去年5月的7422人相較，增幅高達83.5%。“勞保局”表示，5月核發失業給付的件數多以製造業、營造業爲主，另觀察請領狀況，6月的件數會比5月少。按規定，勞工在非自願離職退保前3年內參加就業保險合計滿1年以上，如在14日內無法推介就業或安排職業訓練，就認定爲失業，可按照投保金額領取失業給付，最長可領6個月。另據報道，臺灣中華航空23日表示，疫情暴發以來，客運航班執行率不足一成，目前靠貨機支撐營運。另外，員工實施減薪15%至25%，預計在7月結束，暫不考慮裁員。(完),red
高雄市長補選 國民黨擬確定李眉蓁 臺媒：年輕、在地成優勢,海外網6月23日電 臺灣“聯合新聞網”等媒體23日消息稱，高雄市長補選登記24日截止，國民黨擬於今晚公佈高雄市長的補選人選，國民黨高雄市議員李眉蓁有望出線，將與民進黨候選人、臺當局前行政機構副負責人陳其邁對決。據報道，23日上午，李眉蓁赴黨部與高雄市黨部主委莊啓旺面談，高雄市黨部與組發會開會討論明天常會介紹人選的流程。國民黨祕書長李乾龍上午出席“立法機構”國民黨團大會時表示，“12點以前一定會跟各位報告”。不過，國民黨文傳會主委王育敏表示，由於高雄還在開會討論細節，正式宣佈時間推遲到下午或傍晚。李眉蓁今年41歲，臺灣中山大學大陸研究所碩士，目前擔任國民黨高雄市青工總會長，連任3屆高雄市議員，其父親是前市議員、現任高雄果菜公司總經理李榮宗。她在議員任內重視教育、幼兒托育、青少年等問題，目前是議會社政委員會第一召集人。對於爲何選擇李眉蓁？臺媒分析稱，首先國民黨需要"高雄市議長保衛戰"，培養李眉蓁蓄積2024出戰左楠區“立委”的能量，她是年輕女性，有青年世代從政光環，又有在地等優勢。另一個考量是，藍營接下來面臨高雄市議長保衛戰，維護黨內和諧是重中之重。國民黨高雄市長補選人選徵詢過程艱辛，需要從有意願的人選中做綜合考量。一名黨內人士說，補選這一局對藍營來說，大環境氛圍確實不利，但也並非是“不可能的任務”，選情變數仍多，國民黨在徵詢過程，始終不放棄任何有更大勝率的人選。李眉蓁年輕、在地、形象清新成爲參選優勢。(海外網 張琪),red
陳菊被提名臺“監察院長”？島內罵聲一片,【環球時報記者 張天行】臺灣“總統府”22日宣佈提名前“總統府祕書長”陳菊出任“監察院長”，在島內引發罵聲一片。據臺灣“中央社”22日報道，臺“總統府”當天下午舉行第六屆“監察委員”提名記者會，宣佈提名陳菊出任“監察院長”，前臺北市副市長陳景峻等26人爲“監察委員”，“副院長”等兩個遺缺暫時保留。在27個提名人中，女性佔44%，平均年齡62.6歲。陳菊在致辭時稱，“監察院”必須超越黨派，超然公正來行使職權，因此她將辭去所有政黨職務，待“立法院”通過提名，將註銷民進黨黨籍。資深媒體人羅友志驚呼“臺灣式民主南波萬（No.1第一）”，“政治人物真退黨假中立，叫作超越黨派？這個邏輯如果成立，以此類推，夫妻假離婚真逃稅，是不是叫超越家庭；公司可以先退出經營，讓子公司負債，這樣是不是叫作超越企業？”國民黨“立法院”黨團書記長蔣萬安稱，“監察委員”的職權是對公務人員進行糾舉，所以一定要公正客觀、超出黨派，國民黨一定會嚴格審查所有被提名人。民衆黨稱，一些人選被提名爲“監察委員”的理由，看起來仍不脫派系、酬庸，“這份名單不具有吸引力”。就連民進黨的前“副總統”呂秀蓮也稱，“監察院”不是各政黨找人湊合的地方，“當家的拜託不要污染民主”。此前，蔡英文原本要提名國民黨籍前臺東縣長黃健庭出任“監察院副院長”，但因在藍綠陣營同時引起爭議，黃健庭宣佈退出；隨後另一名遭質疑的被提名人、號稱“國民黨失聯黨員”的前新北市副市長陳伸賢也退出。國民黨主席江啓臣爲此批評蔡英文在搞“虛情假意的朝野合作”，有評論直言，蔡英文此舉是在用黃健庭掩護陳菊。臺灣“監察院”的創設源於孫中山“五權憲法”理論，它模仿中國古代御史諫官制度，由監察權監督行政權。“監察委員”有29人，由“總統”提名，經“立法院”同意任命，任期6年。據中時電子報報道，陳菊擔任高雄市長期間，市政府被“監察院”立案調查58案，其中30案遭糾正、3件確定彈劾。前國民黨“立委”孫大千嘲諷說，若由陳菊來擔任“監察院長”將是臺灣百官的“福音”，未來的市長只要任內馬路上留下的天坑沒有超過5000個、累積的債務沒有超過300億元新臺幣、留下的阻塞不通的排水箱數量沒有超過當年的高雄市，以及主管的金融機構捅出來的婁子沒有像慶富案這麼誇張，就可以不用受到彈劾，“對於這樣的任命案，官員應該額手稱慶，佳評如潮”。世新大學學者桂宏誠撰文稱，糾察官員弊端是“監察院”職責之一，耿介之士應是“院長”的基本形象，但陳菊實在和前任王建煊、錢復等人落差太大。《聯合報》22日稱，一個正常公民可能會看不懂，爲何所領導團隊被調查、彈劾及糾正多次的人，卻能出任“監察院”領導人？一些行事偏頗、不知自律的人，爲何又能擔任糾舉官箴的御史大夫？說穿了，這既是“恥感”問題，也可能是當事人覺得索然無味，但基於背後派系或政黨的利益，不能不硬撐下去，“如此一來，倒黴的就是公器及政府官箴了”。,red
陳菊獲提名任臺當局監察機構負責人 宣佈退出政黨,中新網6月22日電 據臺灣“中央社”報道，臺當局今天宣佈提名蔡英文辦公室前祕書長陳菊出任第6屆監察機構負責人，陳菊表示，監察機構必須超越黨派，因此她將辭去所有政黨職務，退出政黨，待立法機構通過提名，將註銷民進黨黨籍。臺當局22日下午舉行監察機構第6屆“監察委員”提名記者會，提名審薦小組召集人陳建仁宣佈，提名陳菊出任監察機構負責人等，共27位“監察委員”人選。,red
國臺辦：蘇貞昌惡毒攻擊大陸再次暴露其頑固謀“獨”本質,新華社北京6月22日電 國臺辦發言人朱鳳蓮22日應詢表示，近日，臺行政機構負責人蘇貞昌借美國公佈所謂“中國軍力評估報告”惡毒攻擊大陸，挑動兩岸對立，刻意混淆“臺獨”與臺灣，再次暴露其頑固謀“獨”的本質。朱鳳蓮指出，兩岸同胞是血脈相連的一家人，中國人不打中國人。我們願以最大誠意、盡最大努力爭取和平統一的前景。我們不承諾放棄使用武力，保留採取一切必要措施的選項，是針對外部勢力干涉和極少數“臺獨”分裂分子及其分裂行徑，絕非針對臺灣同胞。“臺獨”是兩岸同胞的共同敵人，只會給2300萬臺灣民衆帶來深重災難。朱鳳蓮表示，島內極少數“臺獨”分子不斷謀“獨”挑釁，並企圖以此綁架臺灣社會，相信廣大臺灣同胞能夠認清其惡毒行徑，絕不會讓他們的圖謀得逞。只有兩岸同胞團結起來，堅決遏制“臺獨”分裂，臺海局勢才能保持和平穩定，臺灣同胞的切身利益才能夠得到保障。,red
國臺辦：奉勸民進黨當局停止在國際上搞所謂“外交”突破,新華社北京6月22日電 針對民進黨當局領導人日前以錄播方式在“2020年哥本哈根民主峯會”發表視頻講話，國臺辦發言人朱鳳蓮22日應詢指出，民進黨當局領導人利用一些非政府組織的平臺，打着“民主”的幌子進行別有用心的政治操弄，對香港事務指手畫腳，再次暴露其借各種場合、以各種名義在國際上謀“獨”的政治本性。奉勸民進黨當局放棄“臺獨”分裂圖謀，停止在國際上搞所謂“外交”突破。我們也敦促有關國家恪守一箇中國原則，不爲民進黨當局在國際上謀“獨”提供任何舞臺和便利。,red
高雄市長補選:陳其邁請辭參選 國民黨24日公佈人選,中國臺灣網6月18日訊 高雄市長定於8月15日舉行補選。綜合臺媒報道，民進黨17日宣佈徵召臺當局行政機構副主管陳其邁投入高雄巿長補選，國民黨仍在徵詢當事人意願，預計在下週三中常會中公佈人選。民進黨17日中常會通過徵召陳其邁投入高雄市長補選，蔡英文稱他爲“最強戰將”，臺當局行政機構負責人蘇貞昌當天一早便批准陳其邁的辭呈，辭呈將於19日正式生效。據報道，民進黨高雄巿黨部一早就“超前部署”公佈組織幹部，正式進入戰鬥狀態。陳其邁競選團隊也已經就位，由於他自己的班底尚未建立，因此將會搭配菊系大將，納入各派系選戰人物維持派系平衡。國民黨在17日的中常會中通過高雄市長補選徵召辦法，內容明訂“採徵召方式推薦黨員參選”，由國民黨祕書長李乾龍等4人成立徵召協調小組，決定徵召人選，預計下週三在高雄舉辦行動中常會時公佈人選。李乾龍表示，目前約有6、7位人選，將從中徵選出能贏的最大公約數，目前排除政治素人，一定會推出知名度夠、形象清新且能被高雄人認定的人選。針對民進黨衆星拱月般推選陳其邁出戰，臺灣《中國時報》發文表示，這已是陳其邁第三度參選高雄市長。第一次是2005年代理高雄市長，順理成章準備參選2006年高雄市長時，爆發官員涉貪弊案，主要涉案人就是其父親、時任陳水扁“政策顧問”的陳哲男，陳其邁因而閃辭代理市長，最後由陳菊參選。2018年，陳其邁黨內勝出準備再戰，本以爲“頭過身就過”，卻沒想到半途殺出韓國瑜。此次是陳其邁第三度叩關。文章表示，儘管贏1票就是贏，但若得票難看，不僅民意基礎被質疑，也坐實了除了韓國瑜，在綠大於藍的高雄巿，民進黨“推個西瓜也能當選”。(中國臺灣網 李寧),red
