title,content,answer
基層盼挹注經費 修繕灌溉渠道,農田水利會10月將改制，農委會一再重申會保障工作權，並保證水利會自主運作。面對水利會迎來重大變革，基層掌水工期盼，盡速修繕地方灌溉渠道，以利農民工作，「要與農民接軌！」已於台南新化地區擔任掌水工逾25年的陳坤旺指出，水利會改制後，中央要說到做到，挹注經費修復地方灌溉渠道，否則灌溉溝渠破敗，水資源管理不易，工作量不僅日漸吃重，農民搶水糾紛也會有增無減。陳坤旺坦言，掌水工一天只賺950元，而且僅供灌日領薪，但工作內容卻是五花八門，除了要與農民溝通協商，調解糾紛，也要清潔水路垃圾、清除雜草，「颱風天時，根本就是24小時待命。」陳坤旺也表示，近來看過許多不肖業者將營建廢棄物倒入田間水路中，「還是得認命清理。」陳坤旺還說，1名掌水工平時約管理159甲田地，裡頭大小雜事都要處理，包括清理淤積、巡視田路，偶爾甚至還要幫農民驅趕毒蛇，或是割除有毒的銀膠菊。陳坤旺坦言，工作確實辛苦，「現在還有誰願意一天領950元，做這些工作。」不過，陳坤旺表示，看見農民辛苦播種後，再歡喜收割的畫面，是他工作最大的成就。陳坤旺指出，小農民要的不多，就是盼政府傾聽地方心聲，適時給予協助，他說，灌溉水路猶如田間命脈，一定要花錢整治，農事才能興盛，否則日後極端氣候是常態，工作只會愈來愈辛苦，若是留不住掌水工人才，恐將出現人力斷層。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
陳菊適不適任監察院長？43.2％的全國人民認為…,最新民調顯示，全國有43.2%的人民認為前總統府秘書長陳菊適任監察院長，不適任的為42.7%，顯示人民看法兩極。台灣民意基金會今公布最新國政民調，對於陳菊適不適任監察院長一事上，有43.2%的人民認為適任，不適任為42.7%，無意見為9.1%。這份民調是台灣民意基金會在7月20日至22日舉行，成功訪問1076位年滿20歲的台灣人民，信心水準為95%，抽樣誤差為正負2.99 個百分點。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
陳菊8月1日上任 蔡、賴均將出席 菊勉監委護弱勢,張理國／台北報導新任監委8月1日走馬上任。準監察院長陳菊今天邀請新任監委在二樓第一會議室舉行2個小時的談話會，陳菊呼籲監委成為弱勢者、受冤屈者的依靠。監察院8月1日舉行交接典禮，今天晚間的談話會也進行相關報告。接接典禮蔡英文總統及副院長賴清德都將出席，在現任院長張博雅與陳菊致詞後，都將發表談話。一行在交接典禮後也將出席國家人權委員會揭碑儀式。陳菊邀集的談話會，監察院各局處室重要官員都列席，各委員會主祕也都到場。陳菊在會中表示，對於外界過去不了解監察院做了什麼，對監察院期待也不高，監察院的存在當然有他的功能，特別是做為弱勢者及受冤屈者的依靠，新科監委應發揮這樣的功能。陳菊也說，過去外界認為她有政黨色彩，但她既然擔任監察院長，絕對會超乎黨派另外，對於準監委王榮璋在院內出入需求，陳菊也貼心要求業務單位除檢視院內無障礙空間，也應研議採購無障礙的公務車。(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
毛嘉慶》全面執政 全面圖利,當前台灣人民心中有個共同的大哉問：「民主」究竟還是不是人民當家作主？憑藉其掌握國家機器與民意機構，民進黨硬推陳菊擔任監察院長、將水利會收歸國有等一連串以權謀私的作為，雖然得到全面壓制在野聲音的實質勝利，也透過將私產變為公產，掌握更多的土地資源、人事任命權，但這些從表面即可看出的執政貪婪印象，卻已經深植人心，即便身在擁護民進黨政權的利益集團，腦筋稍微清楚的人想必也心裡有數：「這種墮落的快感無異於自掘墳墓」。台灣民意基金會最新的國政民調，只有43.2%的人民認為陳菊適任監察院長，也只有40%的受訪者贊成農田水利會改制。民進黨前祕書長羅文嘉日前警言，民進黨的「世俗化」早晚要出大問題。這話已經說得斯文而避重就輕了，因為民進黨的狼吞虎嚥早就葷素不拘，寧可吃到拉肚子也不會放過一絲肉渣。而新潮流系的林濁水更直言，民進黨現在是總統蔡英文兼任黨主席，但就連普丁都未如此，足以證明台灣還沒有俄羅斯民主。長久以來，民進黨一直標榜民主、進步價值，但作為台灣現任執政黨，民進黨的立法院多數席次卻一直在協助行政權成為宰制國人的霸權，此般形塑民主逆流的獨裁政治，還搭配了諸般囈語的媒體洗腦，台灣早就被「統治」成反智與封閉的危局。全面執政已經形成不可逆的發展趨勢：「台灣越是傾倒，民進黨過得越好」。從總統府祕書長蘇嘉全家族最近的爭議可以發現，立委與行政部門的搭配已經公私不分，喬生意、喬資源都已經成為家族跨海事業，而他們被發現後不但不檢點收斂，還反過頭咆哮公眾。其實這也不是什麼不能容忍的果報，畢竟連陳其邁、陳菊這等從地方到中央都能屢屢橫柴入灶的高官，現在又即將把高雄置入囊中，而略有良知的公民竟然都還只能搖頭嘆息。民進黨的中央黨部現址當年就是在前國民黨主席李登輝與前民進黨主席許信良一番「交心」後，由知名建商提供民進黨使用的物業，至今卻還能自外於《不當黨產條例》，早已滑天下之大稽，在野黨卻似渾然不察。而這塊土地就是早年農民交給水利會、農會的共有財產之一，在某些「排除障礙」的套路後拿出來「妥善運用」。如此難杜悠悠之口的事實，監察院會追查嗎？水利會收歸國有後，政府愛給誰用就給誰用。挑明著說，國內因為歷經數十載農地重畫、都市發展計畫變更，水利會與合作金庫昔日掌握的農地，目前也已轉化為數量極為可觀的都市建地、商業區。代表之一的就是台北市瑠公圳名下的SOGO百貨忠孝館。如果本來有人不知道為何水利會收歸國有會是國庫通私庫的邪惡開端，相信看到這裡，大家也都已經秒懂。少子化、高房價、低薪結構等面向持續惡化，為何政府死拖著不處理？因為無利可圖啊，神聖的選民們！（作者為資深媒體人）中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
婆婆助講 大推蓁會是好市長,高雄市長補選國民黨候選人李眉蓁26日出席「蓁愛高雄新女力」婦女社團後援會活動，主打婦幼政見，對於自身論文爭議與同黨議員李雅靜論文口試委員遭質疑，強調尊重中山大學規定辦理。「蓁愛高雄新女力」現場聚集2000多名支持者，國民黨祕書長李乾龍、競總主委林絲娛、副總幹事吳怡玎及各地藍營要角均出席，呼籲姊姊妹妹站出來，展現女性新力量。李眉蓁昨因婆婆提到她曾為跑市政而流產，再度落淚，不過她隨即對支持者說「不會再哭了，會跟大家一起拚到底」，這次候選人當中只有她是女性，會發揮堅強的特性，未來她一定重視婦幼，讓女性出頭天，讓養育下一代不再有負擔，讓女性在職場不會被霸凌。話鋒一轉，李眉蓁批評陳其邁「2年拚4年」競選口號，應該改為「2年騙4年」。李眉蓁重批，在民進黨帶領之下，沒經濟、沒權利、沒是非，假借民主分資源。李眉蓁的婆婆登台助講時，大讚李眉蓁是好女兒、好媳婦，更會是好市長，還語出驚人強調「我發誓全部都是真的，如果說假話，胸部就變小」，現場笑聲不斷。面對論文事件，李眉蓁表示希望到此為止不再回應；對於中山大學校長鄭英耀發信道歉，她「尊重學校的決定」。另，國民黨高雄市議員李雅靜也被爆料論文口試委員竟是國民黨前立委侯彩鳳、已故高雄市議長許崑源，李雅靜昨強調，學生無權指定口試委員，一切遵照學校規定辦理。李雅靜並以準監察院長陳菊及總統府祕書長蘇嘉全妻子洪恒珠為例，強調陳菊的論文口試委員之一劉進興，是陳菊擔任勞委會主委時的勞委會顧問、2015年高雄市研考會主委；指導教授吳濟華後來還被陳菊延攬擔任高捷董事長。洪恒珠念中山大學企管所時的論文指導教授，正是蘇嘉全擔任屏東縣長時的文化局長洪萬隆。李雅靜說她願意接受檢視，但希望各界用的是相同標準。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
逾6成國人不滿監院人事案,時力昨日發布民調，對於國會處理監察院長陳菊人事案，有61.7％不滿意審查過程，57.1％認為民進黨要負最大責任、24.2％認為國民黨要負責；對於修憲廢除監院，53％表示沒有信心，陳菊是否可以超越黨派行使職權，沒信心者達53.3％。黨主席徐永明說，立院審查監院人事案時，並沒有負起實質審查的責任，以舉手比票數來說，民進黨當然會贏，民進黨未來在立院是否還要用這種「鴨霸」的方式處理，執政黨要好好想想。國民黨日前召開記者會指出，行政院長蘇貞昌之女蘇巧純的「二三設計公司」，在2019年1月7日拿到台科館1千萬展覽標案， 7天後蘇貞昌就接任行政院長；行政院今年補助新竹市70億，蘇巧純也拿到700萬標案，國民黨認為，蘇貞昌家族「左手給補助，右手拿標案」，「跟收回扣沒兩樣」。時力就此進行民調顯示，有49.5％認為當初基於利益迴避，蘇巧純本就不該投標。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
最新民調！蔡英文、蘇貞昌支持度連續2個月下滑,台灣民意基金會今天公布民調，有近6成民眾贊同蔡英文總統處理國家大事的方式，3成4的人不贊同，顯示蔡總統獲多數台灣人民肯定與支持，但支持度已連續第2個月下滑。行政院長蘇貞昌領導的內閣，也有6成的人滿意其整體施政表現，僅3成5不滿意。台灣民意基金會今天公布民調，對於蔡英文總統第二個任期上任後，處理國家大事的方式，有20.1％表示非常贊同，38.5％還算贊同，19.6％不太贊同，14.8％一點也不贊同，7％沒意見、不知道或拒答。基金會董事長游盈隆表示，換句話說，有5成9的人基本上贊同蔡英文總統處理國家大事的方式，3成4不贊同。顯示總統蜜月期仍持續。與上個月相比，贊同蔡總統處理國家大事方式的人減少2.1個百分點，不贊同的人略增2.5個百分點，他說，這一來一往，使得贊同她處理國家大事方式的人比不贊同的人多24.2個百分點，和上個月28.8個百分點相比，減少了4.6個百分點。這是連續第二個月總統聲望下滑，幅度雖不大，但仍不宜掉以輕心。游盈隆表示，回顧過去一個月，國軍漢光演習事故頻傳；監察院副院長提名黃健庭搞得烏煙瘴氣；監察院長提名陳菊，毀譽參半；農田水利會改制，傳統支持者大反彈；司法改革捨英美陪審制，引起大量綠營支持者不滿。整整一個月，狀況接二連三，對蔡總統聲望看似皆有損傷，但目前都還看不出來，或許，相關負面效應下一個月才可以較清楚的看出。除此之外，游盈隆認為，新冠肺炎防疫表現依舊亮麗、國內政局相對穩定、行政院「振興三倍券」開始上路，都對蔡總統聲望都有加分效果。在外部因素方面，香港情勢危急、兩岸關係持續緊張、中美關係急遽惡化，造成國人普遍有感的外部危機意識，也有助於推升國人鞏固領導中心效應。但值得注意的是，蔡總統聲望的長期趨勢走向，近兩個月已出現大幅下滑的趨勢，和蔡總統第一個任期的聲勢走向頗相近似。他認為，未來發展，殊值密切關注。在蘇內閣的整體施政表現方面，20.5％非常滿意，39.1％還算滿意，21％不太滿意，14.3％一點也不滿意，5.2％沒意見、不知道、拒答。亦即有約6成的人基本上滿意蘇內閣整體施政表現，3成5不滿意，滿意的人比不滿意的人多24個百分點。游盈隆表示，與上個月相比，滿意蘇內閣整體施政表現的人略減1.2個百分點，不滿意的人略增2.3個百分點，基本上沒有大的改變，台灣社會對蘇內閣整體表現的滿意度還是維持在相當高的水平。此次調查係由《台灣民意基金會》委託「山水民意研究公司」執行，調查期間為7月20日至22日，調查對象為全國20歲以上成年人，有效樣本1076人，在95%信心水準下，抽樣誤差約正負2.99個百分點。(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
碩士論文研究「陳菊粉專」 綠議員：沒有什麼好奇怪,政治人物的論文最近討論度很高，但這個研究題目《高雄市議員吳益政之魅力因子研究》，究竟代表民眾黨參選高雄市長的吳益政是多有魅力呢？裡頭還探討「魅力因子萃取」，有趣的是這篇論文就是吳益政助理寫的，而民進黨高雄市議員高閔琳，過去幫陳菊操盤網路，高閔琳的碩士論文主題，研究陳菊臉書粉專，現在都流行研究自己老闆嗎？「藝術家投資藝術是非常重要」，鐵框眼鏡、素白襯衫、中年大叔油頭，鏡頭前侃侃而談藝術，您是否認得出他是誰呢？「不認得」「不認識」「但我有點忘記」民眾看著3張照片，照樣黑人問號。答案揭曉，他是民眾黨高雄市長參選人吳益政，但民眾只想問你哪位？不過看在助理眼裡，還是老闆最耀眼，甚至碩士論文就是研究自己老闆為何如此有魅力。民眾：「魅…（笑）我可以不要回答嗎」「我…呃，看不出來他的魅力」「她個人覺得他很有魅力就…」。吳益政的助理陳羚溱，攻讀高師大藝術表演碩士，論文題目就是吳益政的魅力因子研究，還要萃取自己老闆的魅力因子，萃取的方法則是問問熟識吳益政十年的同事，還有認識民眾。最後得到結論，老闆之所以如此有魅力，正是因為既純真、內向又清廉，形象優質、聰明、有質感美學、專業問政，但想一窺如此神秘的奇異研究，得等到2024年才會在網路公開。陳羚溱：「提供給服務團隊，可以從這邊去修正，為什麼每一屆都經營這麼辛苦，然後每次都是吊車尾上去。」柯文哲：「你哪個助理？」吳益政：「因為其實這個新聞報出來，我也不曉得這件事。」助理的美意，老闆吳益政聲稱毫不知情。無獨有偶，民進黨高雄市議員高閔琳，2010年的碩士論文研究題目，也是研究自己老闆陳菊的臉書粉專經營，當年的指導教授還是陸委會主委陳明通。尷尬的是，高閔琳當時就是陳菊網路部負責人，搞半天，自己弄的粉專自己研究。高閔琳：「任何的對象或者任何主題都可以研究，所以沒有什麼好奇怪。」藍綠論文風波越滾越大，漂亮包裝的學歷背後，原來都是一篇篇奇文共賞。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
挨批背骨 強強滾霸氣回：我背你XXX,強強滾大哥日前接受訪問時提到，有人批評他「背骨」，他霸氣回，「我背你XXX，我沒拿你一毛錢，我沒要求一官半職，我沒包工程，沒講過人事，我背甚麼骨？」強強滾回憶，他從「手牽手護台灣」（2004）開始幫忙阿扁，後來謝長廷高雄市長任期到了，他就幫陳菊競選高雄市長（2006）。那時也不偏國民黨也不偏民進黨，只是有機會剛好幫忙，那時候他還是民進黨黨員，大家都是好朋友，可以幫的盡量幫，沒有企圖。強強滾表示，那時候他做電台，身體健康，沒包過工程，沒講過人事。為什麼他離開民進黨？他離開民進黨是在那天晚上看到記者會，甚麼「走路工抓到了」，這個政黨不行，那時候「我良心轉不過去」，因為黃俊英老師真的修養太好太好太好，是可敬的對手，真的良心來講是可敬的對手。他從那一天起，我沒有碰過民進黨的人，更沒有走過高雄市政府一步。走進高雄市政府是從韓國瑜當選高雄市長之後3個月，「10幾年我沒走進高雄市政府」。強強滾語氣堅定說，很多人說他背骨，他回「我背你XXX，我沒拿你一毛錢，我沒要求一官半職，我沒包工程，沒講過人事，我背甚麼骨？」(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
找許崑源當口試委員 李雅靜：無從選擇 希望各界相同檢視,政治圈論文風波不斷，高雄市議員李雅靜被人爆料，就讀中山大學研究所的論文口試委員竟是已故高市議長許崑源、同黨前立委侯彩鳳。李雅靜26日下午對外聲明，學生無權指定口試委員，一切遵照學校規定辦理，希望各界用同樣的標準檢視她。論文門吹哨者吳佩蓉臉書日前透露，李雅靜2012年就讀中山大學公共事務管理研究所碩士在職專班、發表的論文《平潭特區兩岸共同開發體制建構研擬──以兩岸社團合作為例》，口試委員名單中竟然有前立委侯彩鳳、前議長許崑源。透過Google搜尋是否有同名的學界教授，都搜尋不到。但比對許崑源會在議會的簽名字跡，兩者幾乎相似。外界質疑，許崑源學歷為「高雄市私立三信高級家事商業職業學校」，為何可以口試中山大學的碩士。此外，侯彩鳳是國民黨前立委，為何也可以口試中山大學的碩士？李雅靜證實，她的論文指導教授是中山大學公共事務管理研究所汪銘生，口試委員有汪銘生，海洋權威方力行博士，中山高階公共政策碩士畢業、具勞工及社團豐富經驗的前立委侯彩鳳，對兩岸議題熟悉的前議長許崑源。依據國立中山大學研究生學位考試施行細則，碩士學位考試委員會置委員三至五 人，其中系所外委員至少一人。此外，研究領域屬於稀少性、特殊性學科或屬專業實務，且在學術或專業上著有成就者，皆能出任口試委員。李雅靜還以監察院長陳菊及總統府秘書長蘇嘉全妻子洪恒珠為例，強調陳菊的口試委員中的劉進興，是陳菊擔任勞委會主委時的勞委會顧問、2015年的高市研考會主委；另一名口試委員吳濟華，後來還被陳菊延攬擔任高捷董事長。洪恒珠念中山大學企管所，論文指導教授正是蘇嘉全擔任屏東縣長時的文化局長洪萬隆。李雅靜強調她自己願意接受檢視，但也希望各界以相同標準檢視她。(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
論文風暴後 高市長補選街訪民調結果令人吃驚！,高雄市長補選，民眾黨吳益政、國民黨李眉蓁、民進黨陳其邁「三腳督」，國民黨候選人李眉蓁日前被爆論文抄襲，YouTuber「比特王出任務」一份高雄街訪民調也出爐了，不過意外的是，李眉蓁仍拿到33%。「Bit King比特王出任務」前進楠梓德民黃昏市場做街訪民調，結果陳其邁以20票(67%)，大幅領先李眉蓁的10票(33%)、吳益政的0票。被問補選要選誰？一位婦人選陳其邁，被問為何選陳其邁時，她說：「我也不知道，我從以前都是投民進黨的」。一位先生選陳其邁的理由則是「他看起來比較會做事。」而有位攤商也選陳，她說，陳其邁應該會上手，因為以前他跟在陳菊身邊，如果他來當高雄市長，應該會比較了解；她對吳益政和李眉蓁則可能比較沒那麼清楚，等於還要摸索。一位女騎士選陳其邁，是因為他在高雄住蠻久的，給他一個機會。一位先生選陳，是因對他比較有印象，也比較有經驗；至於吳益政，他比較沒接觸；而李眉蓁則是議員沒做幾任，當市長比較不適合，經驗不夠。還有選陳其邁的一位婦人說，陳比較有藍圖，可以開創讓高雄更亮眼。一個正在用餐的小姐則選了李眉蓁，因為「有看過她做事」。一位賣蔬果的女攤商選李眉蓁，因為「她比較老實，很漂亮！」有個攤商則直接說：「選國民黨好了！」一位婦人被問到選誰，表情為難地說，「很難講」，當工作人員提醒3候選人的黨籍後，她選擇了李眉蓁。此次街訪，有人則未表態或說不想選，有一名婦人就說，還在觀察，不過她覺得陳其邁勝選率比較高。一位女攤商則直言，都不選，都不喜歡。一個戴安全帽的婦女也直說：「我今年不選，都不想投」。一位開車的攤商也說都不選。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
論文抓鬼排行榜出爐！ 第3名研究題目超嚇人 李眉蓁排名曝光,國民黨高雄市長候選人李眉蓁被爆論文抄襲，也讓刊登論文的「台灣博碩士論文網」湧入大量網友檢索查看，其中包括台灣民眾黨立委蔡璧如、準監察院長陳菊、李眉蓁都進入前5名，令人驚訝的是，排在第3名的竟不是政治人物。據「台灣碩博士論文加值系統」公開資料顯示，最近一天點閱數最熱門的前10名論文，第一名為蔡璧如的論文「民意代表社群網站市政議題之探討」，第2名為陳菊的論文「植基於勞動人權與勞動競爭力之台灣外勞政策」。讓人較意外的是第3名，由台北大學犯罪研究所107年的碩士生張榮哲所著「大臺北地區旅遊樓鳳新興性產業分析」。第4名則是近期爆爭議的李眉蓁論文「台灣對中國大陸之貿易分析」，第5名則是被抄襲的台北大學碩士研究生雷政儒論文，第6名則是因為近期台南南鐵地下化拆除民宅登上媒體版面，曾做過相關研究的台大城鄉所碩士生所著「鐵路地下化之政策形成過程與都市政權運作的分析—以臺南市區鐵路地下化計畫為例」。第7名則是民進黨高雄市長候選人陳其邁的台大論文「脂蛋白(a)與心臟血管疾病危險因子之相關研究」。第8名則是一篇探討「越南新移民女性的空間化認同政治」，第9名則是前台中市長胡志強的台大論文，第10名則一篇由前行政院長江宜樺擔任指導教授的台大政治所論文。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
論文門延燒 綠營也被點名,李眉蓁的「論文門」事件，她含淚道歉宣布放棄學位求止血，卻意外掀起政界論文大戰，多名政治人物不僅被起底是念在職專班，指導教授還藉此人脈機會獲拔擢，面對往事重提，還被爆料起底過去論文爭議，有立委只好再次澄清，深怕影響政治聲望。時代力量立委邱顯智點名總統府祕書長蘇嘉全、國民黨立委鄭正鈐等人都曾有抄襲之嫌；鄭被指論文大量照抄前一年、同一位指導教授的學生胡秀媛的博士論文，連發放問卷對象、內容與調查研究數據，都是抄襲而來。鄭表示，他與胡是同一個指導老師，運用同一個數據，同一學年提交的論文，同一學年畢業，都是直接面對老師。在2019選戰期間，時力已開過記者會，現在又提出質疑，實在無法理解。綠營也有眾多政治人物被藍營側翼粉專鎖定，包括準監察院長陳菊、民進黨立委趙天麟、張廖萬堅、劉建國的論文，都被網友質疑有問題。國民黨立委李德維說，蘇嘉全論文頁碼標了120頁，但扣掉不知為何收錄，他個人主持會議的紀錄等等「附錄」後只剩74頁，若再扣掉參考文獻，只剩69頁，八成都是東拼西湊。還有網友質疑趙天麟論文出現大量「問號」亂碼，挨酸論文充滿機密？趙天麟說，亂碼應是轉檔過程造成的情形，並在臉書公布正本自清。也有網友翻出陳菊論文的口試委員劉進興與吳濟華，劉是陳菊擔任勞委會主委時的勞委會顧問，2015年擔任高市研考會主委，資深媒體人朱凱翔在臉書指出，陳菊的碩士是在中山大學公共事務研究所「在職專班」念的；指導教授吳濟華後來還被陳菊延攬擔任高捷董事長。至於蘇嘉全妻子洪恒珠也是中山大學企管所「在職專班」的碩士。洪的論文指導教授，正是蘇擔任屏東縣長時的文化局長洪萬隆。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
陳菊立院備詢「警滿為患」 藍委陳玉珍率隊考察警政署,立法院內政委員會國民黨籍召委陳玉珍，23日上午率陳以信、葉毓蘭、鄭正鈐等立委赴警政署考察「維安業務及保安警察業務概況」，以了解警政署現行部署、調動警力的依據。陳玉珍表示，近期國內治安事件頻傳，行政院長蘇貞昌還因此撤換了兩名直轄市警察局長，在警力相當吃緊的情況下，內政委員會想要了解上周一監察院長被提名人陳菊到立院備詢時，警政署調動相當多的警力到立院，簡直是「警滿為患」，到底警方部署、調動警力的原則與法律的依據是什麼？另是否排擠及影響治安交通的勤務？且還有國會自主的原則，所以安排此次考察行程。針對立法院調查藍委破壞議場之事，陳玉珍表示，尊重立院的調查職權。(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
粉絲10萬可報考 中山被酸洗學歷,國民黨高雄市長補選候選人李眉蓁論文抄襲疑雲，火燒中山大學，許多人提出質疑，包括也從該校在職專班畢業的陳菊、蘇嘉全等人都曾被爆過論文抄襲，盼徹底清查中山大學「在職專班」是否有偽造學歷之嫌。臉書粉專「不演了新聞台」昨發文指出，中山大學是南部政治人物「洗學歷」最佳管道，陳菊是中山大學公共事務研究所在職碩士專班，指導教授吳濟華還被陳菊延攬擔任高捷董事長；同為吳濟華學生的前立法院長蘇嘉全，論文也曾被爆出疑大篇幅抄襲風波。國民黨台北市議員鍾沛君質疑，一本論文發表前，需要1教授及3口試委員，同意論文通過、簽名背書？10年前蘇嘉全也被爆論文疑抄襲，與李如出一轍。中山大學現最受矚目的研究生，正是只有高中畢業的前兒童台主持人「焦糖哥哥」陳嘉行，他先前在臉書上自爆他17歲沒參加聯考，現在卻重回校園就讀中山大學研究所。也有人眼尖發現，中山大學研究所的報名資格竟有一項是「臉書追蹤達10萬人」，難怪他能順利錄取。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
